id_surat,nomor_surat,tanggal_diterima,pengirim,perihal,jenis_surat_id,status,raw_data
SRT-3240,1218/ITERA/BAU/2025,2025-07-10,Biro Akademik Umum,Vitae id voluptate aperiam cumque eius.,1,Proses,{}
SRT-3241,1219/ITERA/BAU/2025,2025-03-10,Fakultas Teknologi Industri,Vel commodi consequatur dolor doloribus nostrum non.,3,Selesai,{}
SRT-3242,1220/ITERA/BAU/2024,2024-11-01,Rektorat,Fugit eaque nihil officia.,2,Selesai,{}
SRT-3243,1221/ITERA/BAU/2023,2023-12-01,Prodi Sains Data,Fugiat repudiandae repudiandae placeat.,2,Proses,{}
SRT-3244,1222/ITERA/BAU/2024,2024-01-27,Rektorat,Consectetur temporibus reprehenderit corporis deleniti vel nisi accusamus.,1,Disposisi,{}
SRT-3245,1223/ITERA/BAU/2024,2024-02-25,Jurusan Sains,Ea modi occaecati quisquam.,4,Disposisi,{}
SRT-3246,1224/ITERA/BAU/2025,2025-10-14,Unit Kerja 15,Itaque iure rerum commodi nostrum dolorem.,5,Disposisi,{}
SRT-3247,1225/ITERA/BAU/2024,2024-11-07,Prodi Informatika,Voluptates cumque corporis.,1,Proses,{}
SRT-3248,1226/ITERA/BAU/2024,2024-02-05,Prodi Informatika,Molestias facere recusandae similique.,3,Proses,{}
SRT-3249,1227/ITERA/BAU/2025,2025-09-08,Biro Akademik Umum,Perferendis nam dicta minima voluptates enim.,1,Disposisi,{}
SRT-3250,1228/ITERA/BAU/2025,2025-06-19,Unit Kerja 15,Nemo nesciunt placeat impedit eveniet ut odit rem.,4,Selesai,{}
SRT-3251,1229/ITERA/BAU/2024,2024-03-02,UPT TIK,Quasi non perspiciatis necessitatibus vitae.,1,Selesai,{}
SRT-3252,1230/ITERA/BAU/2025,2025-11-14,Rektorat,Laboriosam id ea ullam.,2,Proses,{}
SRT-3253,1231/ITERA/BAU/2023,2023-12-31,Unit Kerja 14,Tempora quaerat voluptates.,3,Selesai,{}
SRT-3254,1232/ITERA/BAU/2025,2025-05-31,Biro Umum dan Keuangan,Eveniet porro pariatur ipsum qui.,3,Disposisi,{}
SRT-3255,1233/ITERA/BAU/2025,2025-10-12,Fakultas Sains,Non delectus omnis.,5,Proses,{}
SRT-3256,1234/ITERA/BAU/2025,2025-10-04,Jurusan Sains,Sapiente iste non laudantium mollitia neque at.,2,Selesai,{}
SRT-3257,1235/ITERA/BAU/2024,2024-02-14,Jurusan Teknologi Produksi dan Industri,Ullam dolores magni dolore reprehenderit pariatur.,2,Selesai,{}
SRT-3258,1236/ITERA/BAU/2023,2023-11-25,Unit Kerja 15,Reprehenderit eaque totam autem nemo suscipit minus quis.,4,Selesai,{}
SRT-3259,1237/ITERA/BAU/2024,2024-06-13,Jurusan Sains,Tempora eaque ullam doloribus.,3,Proses,{}
SRT-3260,1238/ITERA/BAU/2024,2024-07-01,Unit Kerja 13,Deserunt aut minima blanditiis.,5,Selesai,{}
SRT-3261,1239/ITERA/BAU/2025,2025-10-10,Unit Kerja 15,Magnam id ab quas minima ipsa.,2,Proses,{}
SRT-3262,1240/ITERA/BAU/2025,2025-03-26,Unit Kerja 13,Doloribus odit facilis quod porro.,4,Selesai,{}
SRT-3263,1241/ITERA/BAU/2025,2025-05-14,Biro Akademik Umum,Aliquam ab hic quo aspernatur aliquam.,4,Disposisi,{}
SRT-3264,1242/ITERA/BAU/2024,2024-03-10,Prodi Informatika,Mollitia qui excepturi omnis unde.,3,Selesai,{}
SRT-3265,1243/ITERA/BAU/2025,2025-05-09,Unit Kerja 15,Rem fuga deserunt blanditiis aut tenetur.,1,Disposisi,{}
SRT-3266,1244/ITERA/BAU/2025,2025-09-16,Jurusan Teknologi Produksi dan Industri,Beatae voluptatibus molestiae minima.,2,Disposisi,{}
SRT-3267,1245/ITERA/BAU/2024,2024-09-23,UPT TIK,Unde ipsa dolorum ducimus voluptatem eius.,1,Proses,{}
SRT-3268,1246/ITERA/BAU/2024,2024-01-14,Jurusan Sains,Incidunt nesciunt nobis nisi labore quis.,4,Disposisi,{}
SRT-3269,1247/ITERA/BAU/2025,2025-08-18,Jurusan Teknologi Produksi dan Industri,Nulla beatae blanditiis nostrum consequuntur totam eaque.,1,Disposisi,{}
SRT-3270,1248/ITERA/BAU/2025,2025-08-26,Jurusan Sains,Laudantium ratione occaecati culpa quisquam sunt.,1,Disposisi,{}
SRT-3271,1249/ITERA/BAU/2025,2025-07-28,UPT TIK,Minus explicabo amet ad mollitia quos.,1,Disposisi,{}
SRT-3272,1250/ITERA/BAU/2025,2025-08-16,Prodi Informatika,Dolorem eligendi placeat magnam quo nemo.,1,Selesai,{}
SRT-3273,1251/ITERA/BAU/2025,2025-02-04,Fakultas Teknologi Industri,Vitae facilis ipsa blanditiis reprehenderit odit voluptatibus.,1,Proses,{}
SRT-3274,1252/ITERA/BAU/2025,2025-09-28,Unit Kerja 14,Voluptatum a reiciendis dicta.,1,Disposisi,{}
SRT-3275,1253/ITERA/BAU/2024,2024-07-26,Rektorat,Unde eius dicta velit aut.,4,Selesai,{}
SRT-3276,1254/ITERA/BAU/2025,2025-04-15,Rektorat,Atque sapiente sunt minima animi illum.,1,Disposisi,{}
SRT-3277,1255/ITERA/BAU/2025,2025-07-16,Jurusan Sains,Tempora earum excepturi dolore optio illo.,4,Disposisi,{}
SRT-3278,1256/ITERA/BAU/2025,2025-11-21,Fakultas Teknologi Industri,Quasi est dolore ipsam nisi quis.,3,Proses,{}
SRT-3279,1257/ITERA/BAU/2024,2024-11-18,Unit Kerja 11,Quaerat reprehenderit saepe provident.,2,Selesai,{}
SRT-3280,1258/ITERA/BAU/2024,2024-03-20,Biro Akademik Umum,Est enim tempore nemo magnam.,1,Selesai,{}
SRT-3281,1259/ITERA/BAU/2025,2025-02-18,Unit Kerja 15,A eveniet ducimus.,2,Disposisi,{}
SRT-3282,1260/ITERA/BAU/2024,2024-12-26,Unit Kerja 12,Totam doloremque recusandae nisi minima.,5,Proses,{}
SRT-3283,1261/ITERA/BAU/2025,2025-04-04,Prodi Sains Data,Quasi earum quia totam nobis.,5,Disposisi,{}
SRT-3284,1262/ITERA/BAU/2024,2024-09-29,Unit Kerja 12,Impedit earum facilis unde.,3,Disposisi,{}
SRT-3285,1263/ITERA/BAU/2023,2023-11-25,Biro Umum dan Keuangan,Doloribus beatae illum veritatis hic natus saepe quas.,3,Disposisi,{}
SRT-3286,1264/ITERA/BAU/2024,2024-11-08,Unit Kerja 14,Sed commodi exercitationem ea.,4,Selesai,{}
SRT-3287,1265/ITERA/BAU/2025,2025-11-12,Fakultas Teknologi Industri,Nemo quis sapiente quas voluptates quos officia.,5,Proses,{}
SRT-3288,1266/ITERA/BAU/2025,2025-07-18,Fakultas Sains,Eum aperiam quas quos fuga sunt.,2,Selesai,{}
SRT-3289,1267/ITERA/BAU/2024,2024-03-30,Biro Akademik Umum,Eligendi atque omnis totam quidem fugiat rem.,3,Proses,{}
SRT-3290,1268/ITERA/BAU/2025,2025-08-01,Unit Kerja 11,Ratione dignissimos cupiditate harum aspernatur repudiandae unde maiores.,3,Selesai,{}
SRT-3291,1269/ITERA/BAU/2024,2024-03-25,Jurusan Sains,Consectetur voluptatum esse aspernatur nobis doloremque quo aspernatur.,2,Selesai,{}
SRT-3292,1270/ITERA/BAU/2025,2025-02-04,Jurusan Teknologi Produksi dan Industri,Incidunt laborum repellendus atque deleniti quos.,1,Proses,{}
SRT-3293,1271/ITERA/BAU/2025,2025-04-27,Unit Kerja 13,Eveniet ex consequuntur minus.,3,Disposisi,{}
SRT-3294,1272/ITERA/BAU/2025,2025-04-23,Fakultas Teknologi Industri,Voluptatibus molestias adipisci distinctio atque excepturi repudiandae.,3,Disposisi,{}
SRT-3295,1273/ITERA/BAU/2025,2025-08-10,UPT TIK,At optio vero recusandae inventore.,2,Disposisi,{}
SRT-3296,1274/ITERA/BAU/2024,2024-11-27,Unit Kerja 13,Omnis quae dolores ipsa magnam itaque.,4,Proses,{}
SRT-3297,1275/ITERA/BAU/2024,2024-07-30,Unit Kerja 12,A officia qui cupiditate.,2,Selesai,{}
SRT-3298,1276/ITERA/BAU/2024,2024-07-22,Prodi Sains Data,Eveniet odio cum rem cum incidunt aliquid.,4,Disposisi,{}
SRT-3299,1277/ITERA/BAU/2024,2024-02-06,Unit Kerja 13,Id sit at iste quos quam.,4,Disposisi,{}
SRT-3300,1278/ITERA/BAU/2024,2024-07-28,Rektorat,Ipsa beatae laudantium cum nemo.,1,Proses,{}
SRT-3301,1279/ITERA/BAU/2025,2025-05-26,Unit Kerja 13,Quisquam explicabo pariatur eveniet id.,3,Selesai,{}
SRT-3302,1280/ITERA/BAU/2024,2024-03-14,Jurusan Sains,Dolore officia tempora impedit rerum.,2,Selesai,{}
SRT-3303,1281/ITERA/BAU/2024,2024-12-15,Unit Kerja 14,Quas possimus mollitia nesciunt dolorum blanditiis animi sapiente.,5,Selesai,{}
SRT-3304,1282/ITERA/BAU/2024,2024-07-28,Fakultas Sains,Iusto ratione maxime tempore sequi ratione.,3,Disposisi,{}
SRT-3305,1283/ITERA/BAU/2025,2025-02-25,UPT TIK,Ea voluptatem illo similique exercitationem.,4,Proses,{}
SRT-3306,1284/ITERA/BAU/2023,2023-12-19,UPT TIK,Reprehenderit asperiores consequatur sapiente placeat.,1,Proses,{}
SRT-3307,1285/ITERA/BAU/2024,2024-12-07,Unit Kerja 13,Molestias non exercitationem ratione tenetur.,5,Selesai,{}
SRT-3308,1286/ITERA/BAU/2025,2025-02-20,Prodi Informatika,Dicta aliquid ipsum sapiente minus sint totam.,3,Selesai,{}
SRT-3309,1287/ITERA/BAU/2025,2025-03-21,Biro Akademik Umum,Ut consectetur quisquam officiis.,1,Proses,{}
SRT-3310,1288/ITERA/BAU/2024,2024-05-16,Jurusan Sains,Fugiat nemo eius nesciunt dignissimos.,4,Selesai,{}
SRT-3311,1289/ITERA/BAU/2024,2024-04-26,Prodi Sains Data,Aut eligendi recusandae.,2,Selesai,{}
SRT-3312,1290/ITERA/BAU/2024,2024-02-05,Unit Kerja 12,Maiores nesciunt dicta neque non.,5,Proses,{}
SRT-3313,1291/ITERA/BAU/2024,2024-09-28,Biro Akademik Umum,Pariatur quos iusto ut adipisci expedita.,1,Proses,{}
SRT-3314,1292/ITERA/BAU/2024,2024-08-02,Unit Kerja 11,Ut eaque debitis quidem nulla.,5,Selesai,{}
SRT-3315,1293/ITERA/BAU/2025,2025-09-13,Biro Umum dan Keuangan,Enim natus nihil architecto quam dolorum.,4,Disposisi,{}
SRT-3316,1294/ITERA/BAU/2024,2024-03-27,Unit Kerja 11,Corrupti veritatis omnis.,2,Proses,{}
SRT-3317,1295/ITERA/BAU/2024,2024-06-28,Fakultas Sains,Ad voluptatem qui nulla optio.,2,Disposisi,{}
SRT-3318,1296/ITERA/BAU/2024,2024-01-20,Prodi Sains Data,Eveniet suscipit rerum beatae atque.,1,Selesai,{}
SRT-3319,1297/ITERA/BAU/2025,2025-11-08,Fakultas Sains,Ipsa iste praesentium molestiae autem repellendus.,5,Disposisi,{}
SRT-3320,1298/ITERA/BAU/2023,2023-11-30,Unit Kerja 11,Molestias delectus aperiam mollitia occaecati consectetur.,2,Selesai,{}
SRT-3321,1299/ITERA/BAU/2024,2024-08-09,Biro Akademik Umum,Architecto quam ipsum ullam.,3,Disposisi,{}
SRT-3322,1300/ITERA/BAU/2024,2024-11-11,Unit Kerja 13,Vel quibusdam beatae quasi ipsa cum.,1,Proses,{}
SRT-3323,1301/ITERA/BAU/2024,2024-03-24,Jurusan Sains,Quos omnis repudiandae modi qui aliquid doloribus ut.,3,Selesai,{}
SRT-3324,1302/ITERA/BAU/2024,2024-10-17,Unit Kerja 11,Omnis sunt ab optio vero pariatur.,1,Proses,{}
SRT-3325,1303/ITERA/BAU/2025,2025-01-17,Prodi Sains Data,Ex deserunt incidunt id quae officia.,1,Selesai,{}
SRT-3326,1304/ITERA/BAU/2025,2025-09-01,Rektorat,Odit voluptates magni occaecati laborum perferendis.,3,Selesai,{}
SRT-3327,1305/ITERA/BAU/2024,2024-12-14,Unit Kerja 13,Officiis debitis ea ipsum odio voluptatem laboriosam iste.,1,Disposisi,{}
SRT-3328,1306/ITERA/BAU/2025,2025-01-04,Unit Kerja 14,Vitae debitis amet commodi ducimus sed.,4,Disposisi,{}
SRT-3329,1307/ITERA/BAU/2024,2024-05-15,Biro Umum dan Keuangan,Officiis dolorum quo similique ad sequi.,5,Selesai,{}
SRT-3330,1308/ITERA/BAU/2024,2024-09-22,Unit Kerja 14,Provident voluptatum repudiandae aliquam.,1,Proses,{}
SRT-3331,1309/ITERA/BAU/2024,2024-11-11,Rektorat,Hic magnam vel assumenda.,5,Proses,{}
SRT-3332,1310/ITERA/BAU/2024,2024-07-02,Fakultas Sains,Facilis explicabo libero minus beatae atque expedita.,3,Selesai,{}
SRT-3333,1311/ITERA/BAU/2025,2025-06-05,Rektorat,Accusantium est dolores molestiae harum consectetur nobis itaque.,4,Selesai,{}
SRT-3334,1312/ITERA/BAU/2025,2025-05-19,UPT TIK,Iusto architecto vitae reprehenderit.,5,Disposisi,{}
SRT-3335,1313/ITERA/BAU/2024,2024-05-11,Unit Kerja 13,Possimus doloribus laborum harum.,1,Selesai,{}
SRT-3336,1314/ITERA/BAU/2024,2024-01-26,Unit Kerja 14,Dignissimos tempore sit placeat quia.,5,Selesai,{}
SRT-3337,1315/ITERA/BAU/2025,2025-06-27,Biro Umum dan Keuangan,Quae ipsam quasi sapiente laboriosam possimus repellat.,3,Proses,{}
SRT-3338,1316/ITERA/BAU/2024,2024-12-27,Unit Kerja 13,Saepe occaecati architecto saepe sed accusamus eaque.,2,Disposisi,{}
SRT-3339,1317/ITERA/BAU/2024,2024-05-02,Biro Umum dan Keuangan,Occaecati officiis iusto laudantium occaecati iusto.,2,Proses,{}
SRT-3340,1318/ITERA/BAU/2025,2025-05-20,Jurusan Sains,Illum architecto odit itaque quibusdam.,4,Proses,{}
SRT-3341,1319/ITERA/BAU/2024,2024-12-15,Biro Umum dan Keuangan,Totam ab mollitia veritatis eaque nam.,1,Proses,{}
SRT-3342,1320/ITERA/BAU/2025,2025-01-21,Biro Umum dan Keuangan,Numquam nisi incidunt possimus quia quod impedit.,3,Disposisi,{}
SRT-3343,1321/ITERA/BAU/2025,2025-03-02,Biro Umum dan Keuangan,Velit dolorum eaque fugit cupiditate nulla molestiae.,4,Selesai,{}
SRT-3344,1322/ITERA/BAU/2024,2024-02-05,Rektorat,Cupiditate sit impedit consequatur dolor.,2,Proses,{}
SRT-3345,1323/ITERA/BAU/2024,2024-03-13,Jurusan Teknologi Produksi dan Industri,Commodi fugit culpa accusamus ducimus minus.,2,Proses,{}
SRT-3346,1324/ITERA/BAU/2024,2024-08-17,Biro Umum dan Keuangan,Eius culpa nobis similique ab libero quaerat officiis.,3,Disposisi,{}
SRT-3347,1325/ITERA/BAU/2025,2025-05-30,Unit Kerja 14,Illo iste consectetur ipsa molestiae magnam tempore atque.,2,Disposisi,{}
SRT-3348,1326/ITERA/BAU/2024,2024-08-25,Unit Kerja 12,Exercitationem animi esse qui est nostrum tempore.,3,Proses,{}
SRT-3349,1327/ITERA/BAU/2025,2025-09-28,Fakultas Sains,Facere modi ab est iure.,2,Proses,{}
SRT-3350,1328/ITERA/BAU/2023,2023-12-14,Unit Kerja 13,Rem amet nemo nesciunt ab.,4,Disposisi,{}
SRT-3351,1329/ITERA/BAU/2025,2025-04-04,Unit Kerja 12,Fugiat consequuntur asperiores dolorem veritatis quaerat sed.,2,Selesai,{}
SRT-3352,1330/ITERA/BAU/2024,2024-01-01,Jurusan Teknologi Produksi dan Industri,Illo nemo cupiditate optio minima cumque deleniti quasi.,2,Selesai,{}
SRT-3353,1331/ITERA/BAU/2025,2025-06-02,Unit Kerja 12,Rerum esse soluta ad.,1,Selesai,{}
SRT-3354,1332/ITERA/BAU/2025,2025-11-11,Unit Kerja 12,Quia nesciunt corrupti nobis sit.,4,Proses,{}
SRT-3355,1333/ITERA/BAU/2024,2024-11-22,Prodi Sains Data,Perferendis enim unde in.,1,Proses,{}
SRT-3356,1334/ITERA/BAU/2025,2025-07-01,Rektorat,Mollitia magnam reprehenderit quisquam id ab.,3,Selesai,{}
SRT-3357,1335/ITERA/BAU/2025,2025-09-20,Jurusan Sains,Saepe magnam sit aspernatur.,1,Proses,{}
SRT-3358,1336/ITERA/BAU/2025,2025-10-11,Fakultas Teknologi Industri,Doloribus ullam officiis dolore repellat.,1,Selesai,{}
SRT-3359,1337/ITERA/BAU/2025,2025-02-06,Biro Akademik Umum,Sequi consequatur optio voluptates facilis est velit.,4,Proses,{}
SRT-3360,1338/ITERA/BAU/2024,2024-01-22,Unit Kerja 14,Quos accusantium neque minus.,3,Selesai,{}
SRT-3361,1339/ITERA/BAU/2024,2024-01-03,UPT TIK,Numquam quaerat labore placeat nisi pariatur.,3,Disposisi,{}
SRT-3362,1340/ITERA/BAU/2024,2024-07-16,Biro Umum dan Keuangan,Eligendi animi vel quia aliquid eaque aspernatur.,3,Selesai,{}
SRT-3363,1341/ITERA/BAU/2024,2024-04-12,Jurusan Teknologi Produksi dan Industri,Accusamus recusandae officiis quaerat accusamus repellat.,3,Disposisi,{}
SRT-3364,1342/ITERA/BAU/2025,2025-02-13,Prodi Informatika,Ab quo nihil sed beatae possimus quos.,1,Disposisi,{}
SRT-3365,1343/ITERA/BAU/2025,2025-07-24,Biro Umum dan Keuangan,Possimus deserunt culpa qui cumque quam quibusdam.,3,Proses,{}
SRT-3366,1344/ITERA/BAU/2025,2025-01-18,Unit Kerja 15,Recusandae nulla nesciunt earum cumque.,5,Disposisi,{}
SRT-3367,1345/ITERA/BAU/2024,2024-12-10,Unit Kerja 11,Eius adipisci commodi laborum beatae.,4,Selesai,{}
SRT-3368,1346/ITERA/BAU/2024,2024-08-20,Jurusan Teknologi Produksi dan Industri,Aspernatur autem magnam libero dolorem.,4,Proses,{}
SRT-3369,1347/ITERA/BAU/2024,2024-10-09,Rektorat,Minima blanditiis in incidunt dicta minima deleniti.,3,Proses,{}
SRT-3370,1348/ITERA/BAU/2025,2025-09-29,Fakultas Sains,Iusto expedita laborum quidem.,3,Selesai,{}
SRT-3371,1349/ITERA/BAU/2024,2024-11-27,Prodi Sains Data,Alias fuga enim neque.,5,Selesai,{}
SRT-3372,1350/ITERA/BAU/2024,2024-08-04,Rektorat,Molestiae nam magni consequuntur.,2,Proses,{}
SRT-3373,1351/ITERA/BAU/2024,2024-04-05,Biro Umum dan Keuangan,Corrupti nulla voluptatum numquam.,2,Disposisi,{}
SRT-3374,1352/ITERA/BAU/2024,2024-03-08,Biro Akademik Umum,Similique ut velit tenetur.,1,Selesai,{}
SRT-3375,1353/ITERA/BAU/2024,2024-05-11,Rektorat,Voluptate dignissimos quasi vel cupiditate magnam vitae iste.,2,Proses,{}
SRT-3376,1354/ITERA/BAU/2025,2025-07-27,Jurusan Teknologi Produksi dan Industri,Nesciunt delectus nesciunt reiciendis tempora sit veniam.,2,Disposisi,{}
SRT-3377,1355/ITERA/BAU/2023,2023-12-21,Prodi Informatika,Quos similique esse expedita sit id.,3,Selesai,{}
SRT-3378,1356/ITERA/BAU/2025,2025-11-05,Jurusan Teknologi Produksi dan Industri,Sequi assumenda est culpa.,1,Proses,{}
SRT-3379,1357/ITERA/BAU/2025,2025-08-21,Unit Kerja 12,Consequatur impedit neque provident.,2,Selesai,{}
SRT-3380,1358/ITERA/BAU/2025,2025-06-27,Biro Akademik Umum,Ipsum repudiandae alias maxime ipsum quibusdam.,1,Disposisi,{}
SRT-3381,1359/ITERA/BAU/2024,2024-09-16,Biro Umum dan Keuangan,Cumque in autem blanditiis dignissimos sit ipsam.,2,Proses,{}
SRT-3382,1360/ITERA/BAU/2024,2024-11-10,Prodi Informatika,Aliquid animi sint quae itaque.,3,Selesai,{}
SRT-3383,1361/ITERA/BAU/2024,2024-09-12,Unit Kerja 12,Natus qui dignissimos rem fugiat.,1,Disposisi,{}
SRT-3384,1362/ITERA/BAU/2025,2025-04-09,Fakultas Sains,Eaque repudiandae veniam libero facilis eaque reiciendis debitis.,3,Selesai,{}
SRT-3385,1363/ITERA/BAU/2024,2024-01-27,Prodi Sains Data,Aperiam ipsam nam adipisci voluptatem dolor in.,3,Disposisi,{}
SRT-3386,1364/ITERA/BAU/2024,2024-08-10,Unit Kerja 12,Esse nesciunt blanditiis earum ex quis.,1,Proses,{}
SRT-3387,1365/ITERA/BAU/2025,2025-09-10,Unit Kerja 13,Est iste voluptas molestiae.,3,Selesai,{}
SRT-3388,1366/ITERA/BAU/2025,2025-10-22,Biro Umum dan Keuangan,Accusamus neque dicta voluptatum.,3,Proses,{}
SRT-3389,1367/ITERA/BAU/2024,2024-11-02,Jurusan Sains,Molestias iusto officia aperiam.,1,Disposisi,{}
SRT-3390,1368/ITERA/BAU/2025,2025-02-05,Prodi Sains Data,Nobis atque adipisci beatae consequuntur aliquid.,3,Selesai,{}
SRT-3391,1369/ITERA/BAU/2024,2024-03-29,Jurusan Sains,Voluptas possimus eos enim.,2,Disposisi,{}
SRT-3392,1370/ITERA/BAU/2024,2024-03-02,Unit Kerja 13,Consequatur odio numquam quae rem.,4,Selesai,{}
SRT-3393,1371/ITERA/BAU/2024,2024-09-03,Rektorat,Quae totam vitae qui.,2,Disposisi,{}
SRT-3394,1372/ITERA/BAU/2023,2023-12-28,Unit Kerja 14,Ratione vero ea natus quia dolores atque.,1,Proses,{}
SRT-3395,1373/ITERA/BAU/2024,2024-07-15,Jurusan Teknologi Produksi dan Industri,Aliquid quisquam veritatis beatae vitae.,4,Proses,{}
SRT-3396,1374/ITERA/BAU/2025,2025-09-12,Unit Kerja 12,Asperiores accusantium vitae amet suscipit asperiores.,4,Disposisi,{}
SRT-3397,1375/ITERA/BAU/2024,2024-07-31,Jurusan Teknologi Produksi dan Industri,Et officiis dolorem qui.,2,Disposisi,{}
SRT-3398,1376/ITERA/BAU/2025,2025-01-10,Rektorat,Occaecati harum vitae nulla.,3,Proses,{}
SRT-3399,1377/ITERA/BAU/2024,2024-12-21,Biro Akademik Umum,Deserunt recusandae odio accusantium ducimus harum animi.,1,Selesai,{}
SRT-3400,1378/ITERA/BAU/2025,2025-05-20,Prodi Informatika,Accusamus quam saepe nam eligendi iusto tempora reiciendis.,3,Selesai,{}
SRT-3401,1379/ITERA/BAU/2025,2025-09-02,Prodi Sains Data,Magnam voluptates iure accusamus.,1,Selesai,{}
SRT-3402,1380/ITERA/BAU/2025,2025-10-23,Prodi Informatika,Quis amet similique quos ad sunt.,3,Proses,{}
SRT-3403,1381/ITERA/BAU/2025,2025-08-11,Biro Umum dan Keuangan,Velit deleniti porro molestias maxime aspernatur assumenda asperiores.,4,Selesai,{}
SRT-3404,1382/ITERA/BAU/2024,2024-10-19,UPT TIK,Facilis tempora inventore deserunt.,1,Proses,{}
SRT-3405,1383/ITERA/BAU/2025,2025-02-21,Biro Umum dan Keuangan,Repellat commodi recusandae placeat cupiditate sed aperiam repudiandae.,3,Selesai,{}
SRT-3406,1384/ITERA/BAU/2024,2024-05-24,Unit Kerja 15,Earum laboriosam dolore expedita eveniet eaque.,1,Disposisi,{}
SRT-3407,1385/ITERA/BAU/2024,2024-11-19,Unit Kerja 14,Soluta tenetur quam esse laudantium nostrum iusto maiores.,3,Proses,{}
SRT-3408,1386/ITERA/BAU/2025,2025-02-25,Biro Umum dan Keuangan,Laborum laborum aspernatur incidunt.,3,Proses,{}
SRT-3409,1387/ITERA/BAU/2023,2023-12-18,Unit Kerja 13,Atque voluptatibus necessitatibus porro accusamus dolorem sunt.,5,Selesai,{}
SRT-3410,1388/ITERA/BAU/2025,2025-03-12,Unit Kerja 12,Inventore incidunt aliquam.,5,Selesai,{}
SRT-3411,1389/ITERA/BAU/2024,2024-05-15,Jurusan Sains,Accusamus omnis a deleniti.,4,Proses,{}
SRT-3412,1390/ITERA/BAU/2024,2024-10-27,Fakultas Sains,Quos a voluptas quidem error tempora aut.,4,Selesai,{}
SRT-3413,1391/ITERA/BAU/2025,2025-03-29,Prodi Sains Data,Saepe similique ex in voluptatum aliquam laudantium.,1,Proses,{}
SRT-3414,1392/ITERA/BAU/2025,2025-03-23,Unit Kerja 11,Fuga at alias voluptas ab ex nemo.,4,Disposisi,{}
SRT-3415,1393/ITERA/BAU/2024,2024-12-25,Unit Kerja 13,Tenetur facilis laboriosam possimus.,5,Disposisi,{}
SRT-3416,1394/ITERA/BAU/2024,2024-01-24,Jurusan Teknologi Produksi dan Industri,Dignissimos quasi fuga voluptas dignissimos quas architecto.,4,Proses,{}
SRT-3417,1395/ITERA/BAU/2025,2025-06-27,Prodi Informatika,Sit qui fugit harum reiciendis.,5,Proses,{}
SRT-3418,1396/ITERA/BAU/2024,2024-12-13,Unit Kerja 11,Cum nihil natus quasi.,5,Proses,{}
SRT-3419,1397/ITERA/BAU/2025,2025-05-05,Unit Kerja 13,Hic cupiditate odit reprehenderit.,3,Selesai,{}
SRT-3420,1398/ITERA/BAU/2024,2024-12-23,Prodi Sains Data,Earum tempore dolores.,4,Selesai,{}
SRT-3421,1399/ITERA/BAU/2024,2024-12-06,Unit Kerja 12,Veritatis blanditiis rem sunt.,3,Selesai,{}
SRT-3422,1400/ITERA/BAU/2024,2024-11-15,Fakultas Teknologi Industri,Aperiam provident ullam ducimus perspiciatis ullam assumenda explicabo.,1,Proses,{}
SRT-3423,1401/ITERA/BAU/2024,2024-06-21,Rektorat,Voluptatem quia sed placeat voluptas quam autem.,5,Proses,{}
SRT-3424,1402/ITERA/BAU/2024,2024-08-31,Biro Akademik Umum,Beatae nesciunt harum laboriosam quis.,1,Selesai,{}
SRT-3425,1403/ITERA/BAU/2024,2024-03-04,Prodi Informatika,Pariatur molestias dolorum suscipit fuga iste.,3,Selesai,{}
SRT-3426,1404/ITERA/BAU/2024,2024-05-10,Rektorat,Minima ex minima excepturi quas quia.,3,Proses,{}
SRT-3427,1405/ITERA/BAU/2023,2023-12-12,Unit Kerja 14,Adipisci distinctio reiciendis nesciunt blanditiis veritatis.,1,Proses,{}
SRT-3428,1406/ITERA/BAU/2024,2024-04-26,UPT TIK,Asperiores magnam error corporis rem iste voluptatem sed.,1,Selesai,{}
SRT-3429,1407/ITERA/BAU/2024,2024-09-15,Unit Kerja 14,Magni odit amet fuga.,2,Proses,{}
SRT-3430,1408/ITERA/BAU/2025,2025-03-15,Unit Kerja 11,Ut maiores assumenda laudantium.,3,Selesai,{}
SRT-3431,1409/ITERA/BAU/2024,2024-01-29,Prodi Sains Data,Quisquam optio beatae eveniet dolorum illo.,4,Disposisi,{}
SRT-3432,1410/ITERA/BAU/2025,2025-09-03,Jurusan Teknologi Produksi dan Industri,Quasi commodi repudiandae animi.,2,Selesai,{}
SRT-3433,1411/ITERA/BAU/2024,2024-05-09,UPT TIK,Sunt temporibus officiis pariatur delectus eum repudiandae.,1,Selesai,{}
SRT-3434,1412/ITERA/BAU/2024,2024-02-06,Jurusan Sains,Delectus ipsa debitis vel non quidem.,3,Disposisi,{}
SRT-3435,1413/ITERA/BAU/2023,2023-12-08,Unit Kerja 13,Cumque fuga velit odio deserunt quidem.,2,Selesai,{}
SRT-3436,1414/ITERA/BAU/2024,2024-02-18,Prodi Sains Data,Velit dicta molestias magnam ab optio quia voluptatibus.,3,Proses,{}
SRT-3437,1415/ITERA/BAU/2025,2025-02-26,Unit Kerja 15,Qui reprehenderit doloribus facere.,3,Selesai,{}
SRT-3438,1416/ITERA/BAU/2023,2023-12-09,UPT TIK,Quibusdam ipsum laborum nihil.,1,Selesai,{}
SRT-3439,1417/ITERA/BAU/2025,2025-05-13,Rektorat,Architecto officia consequatur dolorem sed a.,2,Disposisi,{}
